symbol	log2FC
C6orf1	0.09153952477626892
C6orf201	0.0668940276030042
C6orf203	0.06950143354927063
C6orf204	0.1397141442752092
C6orf208	-0.0025614690114845002
C6orf211	0.14298329176350824
C6orf217	0.25930867107727396
C6orf218	-0.0015389999037045327
C6orf221	-0.010704255036236968
C6orf222	-0.0026604924880095165
C6orf223	0.23178432471524882
C6orf225	0.045871944728416755
C6orf226	-0.022552672636976006
C6orf227	0.0010999564231856532
C6orf25	0.2763303959067946
C6orf26	0.046257051186723616
C6orf27	0.31768790503242617
C6orf35	0.08650186893350903
C6orf41	-0.03569266909300708
C6orf47	0.08696659991665874
C6orf48	0.04854938649925136
C6orf52	-0.13917427749128275
C6orf57	0.17290215416435067
C6orf58	0.04460176019524413
C6orf59	-0.13385241717189428
C6orf62	0.13002193326790693
C6orf64	0.13179069437015845
C6orf70	0.03541720915135469
C6orf72	0.05793152758221511
C6orf81	0.03787759876395968
C6orf89	0.11363470678593136
C6orf94	-0.01297789265579214
C6orf97	-0.14037512450830913
C6	0.046416394829245367
C7orf10	0.07917637486514569
C7orf11	0.03222571936730768
C7orf13	0.1193781762463377
C7orf16	-0.4529185760520429
C7orf23	-0.12032071173100639
C7orf25	0.2526868352291238
C7orf26	-0.04044085982276543
C7orf27	-0.01594733523094239
C7orf28A	0.04309060420908144
C7orf28B	0.021415545404904267
C7orf29	0.05614346538507693
C7orf30	-0.1074585394422528
C7orf31	-0.05128377677658329
C7orf33	0.001078181575011532
C7orf34	0.2890556853590427
C7orf36	0.09013101674922186
C7orf40	-0.06769271944223475
C7orf41	0.4567986194919856
C7orf42	0.1352279825407823
C7orf43	0.02789428075474568
C7orf44	0.06836884985854814
C7orf45	0.025626008964001634
C7orf46	0.06343677028926901
C7orf47	-0.06004002209390413
C7orf49	0.14577850170716095
C7orf4	0.201201707850713
C7orf50	0.10924181661137043
C7orf51	0.02430993018599008
C7orf52	0.037289659944825165
C7orf53	0.32824214927577583
C7orf54	-0.03466763875244108
C7orf55	-0.13843286693001114
C7orf57	-0.05291826194818053
C7orf58	0.07396349488120048
C7orf59	-0.12869468983561252
C7orf60	0.14941752962263105
C7orf61	-0.2724315752894774
C7orf63	0.04491184142541575
C7orf64	0.06488319946467934
C7orf65	0.0030036167254229823
C7orf66	-0.011677810079032493
C7orf68	-0.02084817770278861
C7orf69	0.019107782700180456
C7orf70	0.01560037177494896
C7orf71	-0.07088929648341137
C7orf72	0.017328350164479707
C7	0.2955278090078409
C8A	-0.0004289929461148679
C8B	-0.008650240472409445
C8G	0.05129172192663771
C8ORFK29	0.08265641360604838
C8orf12	-0.010779919085268291
C8orf22	0.3432423723609429
C8orf30A	0.019124889933327883
C8orf31	-0.08506173616194931
C8orf33	0.05320473751356181
C8orf34	-0.0022570597818459656
C8orf37	0.04390918919763487
C8orf38	0.03091994081508994
C8orf39	0.27047534664151485
C8orf40	0.030581432224040552
C8orf41	0.022186438126928835
C8orf42	-0.09584553182744769
C8orf44	0.35307532563508814
C8orf45	0.1956051630514638
C8orf46	0.1683160957757636
C8orf47	0.04635340943199005
C8orf48	-0.11590122999615157
C8orf4	0.0864336774615957
C8orf51	-0.021995769603686245
C8orf55	-0.04664203863684399
C8orf56	0.23064053607921983
C8orf58	-0.09323778951428491
C8orf59	-0.0013377452016917865
C8orf71	-0.00043826234369219203
C8orf73	-0.4238215852909688
C8orf74	-0.001764335560435419
C8orf75	-7.779349017914382e-05
C8orf76	0.02283208066105152
C8orf77	0.18809510972550228
C8orf79	0.2929337032241959
C8orf80	-0.041726727544099666
C8orf83	0.25850952708615005
C8orf84	0.14552820784876452
C8orf85	-0.03843361968827045
C8orf86	-0.006075781096040432
C9orf100	-0.05740264975679186
C9orf102	0.10230218070930211
C9orf103	0.23477430796647822
C9orf106	0.08083342852282868
C9orf109	-0.2152704324302519
C9orf110	-0.7371232635514167
C9orf114	0.022600964908021583
C9orf116	0.09764132614208083
C9orf117	0.04771357891058444
C9orf119	-0.11110341512558738
C9orf11	0.0029750787154441574
C9orf122	-1.31274940942841
C9orf123	0.062235534048199814
C9orf125	0.31255726938894174
C9orf128	-0.044337803894288694
C9orf129	0.031704489285383705
C9orf130	0.15544291906039942
C9orf131	-0.145214689803285
C9orf135	0.011873026287222099
C9orf139	0.27071944490820626
C9orf140	0.4550867987371671
C9orf142	-0.2040766473801018
C9orf144B	-0.05007137975818905
C9orf144	-0.002781661487057686
C9orf150	0.2591678470291978
C9orf152	-0.06098740347778827
C9orf153	0.030844010288465805
C9orf156	0.037491405984838085
C9orf163	0.09240143391497371
C9orf167	-0.006434528875587966
C9orf169	0.026609065074289492
C9orf16	-0.06705114762225564
C9orf170	-0.002641127346532644
C9orf171	0.00630043536735408
C9orf172	-0.17257257939482004
C9orf173	0.16538725511289984
C9orf21	0.017305408658273534
C9orf23	0.014183502919878353
C9orf24	0.04410510133220784
C9orf25	0.012362355622962075
C9orf27	-0.0020011316290948432
C9orf30	0.058733057874017905
C9orf37	-0.0001436731444121396
C9orf3	0.085501728565356
C9orf40	0.07960800651860776
C9orf41	0.05844834008331649
C9orf43	-0.5083398738221913
C9orf44	0.042691169264440575
C9orf45	-0.20998698729113233
C9orf46	0.06020510047662941
C9orf47	0.17664775406131394
C9orf4	-0.008210202183192572
C9orf50	-0.02492909439336221
C9orf53	0.11697734287482464
C9orf57	0.0504001468987804
C9orf5	0.1022184352442703
C9orf64	0.2311622368305764
C9orf66	0.189322388575498
C9orf68	0.07927568503509064
C9orf69	0.12280596062572394
C9orf6	0.061365792087885083
C9orf70	-0.01068036249242364
C9orf71	0.04117289472034299
C9orf72	0.13076688098304437
C9orf78	-0.09967804479276275
C9orf79	-0.18058848237128863
C9orf7	0.02773109006759507
C9orf80	0.12176407363892432
C9orf82	0.12553094525788805
C9orf84	0.0847943076332422
C9orf85	0.06662777903449445
C9orf86	0.002402382010650792
C9orf89	-0.03923868980410034
C9orf91	0.0440121662591228
C9orf93	-0.04365460756773216
C9orf95	-0.0350923397681078
C9orf96	0.08824179420987883
C9orf98	0.2089122285214647
C9orf9	-0.08510385837324685
C9	0.02585411732658905
CA10	0.00011302911316085318
CA11	-0.11929137389015991
CA12	0.06593345420349271
CA13	0.14422518789541836
CA14	0.018483049262457092
CA1	-0.20537703424742212
CA2	-0.3480250661915307
CA3	0.2177914023097766
CA4	0.40286742844294915
CA5A	0.0016805676556409565
CA5BP	-0.02218810993545111
CA5B	0.07846039188840441
CA6	-0.19082831346839602
CA7	-0.039303746116779496
CA8	0.3947428692139183
CA9	-0.008651097338641662
CAB39L	0.010738380137403596
CAB39	0.13760558420040456
CABC1	0.08047856826468222
CABIN1	0.0908462525079843
CABLES1	-0.10560912437103129
CABLES2	0.012728155684199566
CABP1	-0.036463682041258466
CABP2	0.007502146357400433
CABP4	0.22679288741899062
CABP5	0.10227185739229722
CABP7	0.020832285923367565
CABYR	0.048463998652614845
CACHD1	-0.1519092727967478
CACNA1A	0.15870562833526589
CACNA1B	0.14592690142674455
CACNA1C	-0.3742189473824847
CACNA1D	-0.0453015352244638
CACNA1E	-0.04745457206095223
CACNA1F	0.08444016583836135
CACNA1G	0.00560786484901249
CACNA1H	-1.3610165551625975
CACNA1I	-0.057524309293344636
CACNA1S	-0.0004048163069836655
CACNA2D1	0.44557895434737554
CACNA2D2	0.3497875615342857
CACNA2D3	0.008452639135565166
CACNA2D4	-0.046993243054659455
CACNB1	-0.10078889630954485
CACNB2	0.017405466094440457
CACNB3	0.3918733169713868
CACNB4	-0.3300947200008613
CACNG1	0.07984315147371805
CACNG2	-0.0007183347249477711
CACNG3	0.03719155076110069
CACNG4	1.261996679926701
CACNG5	0.02662435554306093
CACNG6	-0.0672307404171535
CACNG7	-0.0011362184505806774
CACNG8	-0.18099456821215348
CACYBP	0.11038268324974085
CADM1	0.7612328885996519
CADM2	-0.15472711259795424
CADM3	-0.1718926795528281
CADM4	-0.07560234834732074
CADPS2	-0.04505553158883836
CADPS	-0.00491257786904731
CAD	0.009566986703879676
CAGE1	0.05801060357184642
CALB1	0.21419144731001713
CALB2	-0.08203852197625133
CALCA	-0.04448433167061815
CALCB	-0.05355527363018393
CALCOCO1	-0.006815951539961615
CALCOCO2	-0.008100537467810165
CALCRL	0.5177413924899941
CALCR	0.005812721865445949
CALD1	0.20409987755118308
CALHM1	-0.07246107863527404
CALHM2	0.15023861352080353
CALHM3	0.019662238878212702
CALM1	0.04537657342794919
CALM2	0.10905458776600434
CALM3	-0.09410852559185366
CALML3	0.009803253566245004
CALML4	-0.07416279748123773
CALML5	0.0
CALML6	-0.027431125940634606
CALN1	-0.6593054891684771
CALR3	-0.0003012509073230034
CALR	-0.5648188804213812
CALU	0.024547049036520857
CALY	0.005632277872748647
CAMK1D	0.34231319985307473
CAMK1G	-0.0028184963979207603
CAMK1	-0.42838396983757915
CAMK2A	0.038671171354247115
CAMK2B	0.017150843500498014
CAMK2D	0.08468634110654162
CAMK2G	-0.18311989011620744
CAMK2N1	-0.36487079487555196
CAMK2N2	0.00485927287927247
CAMK4	-0.03806096074752324
CAMKK1	-0.26033859790774677
CAMKK2	-0.04627151642058505
CAMKV	-0.1150206353322069
CAMLG	0.044705858581636754
CAMP	1.6743242806500243
CAMSAP1L1	-0.07876854017441867
CAMSAP1	0.0037406203602318344
CAMTA1	-0.07284498853301742
CAMTA2	-0.03927663379114574
CAND1	0.13112560848763138
CAND2	-0.0563361796138392
CANT1	0.09300453372224948
CANX	0.014685950451750154
CAP1	0.09210187273955726
CAP2	0.016502057867763976
CAPG	-0.2186955397760143
CAPN10	0.029988693030546704
CAPN11	-0.17375284542019503
CAPN12	0.05729823997790792
CAPN13	-0.09820183097717516
CAPN14	-0.1250776092865271
CAPN1	0.1573560987980299
CAPN2	0.0380094312303754
CAPN3	-0.178751831751539
CAPN5	0.16563337202139303
CAPN6	-0.1231149196776022
CAPN7	0.14680252279432413
CAPN8	0.001935520866414379
CAPN9	0.00011882795684358869
CAPNS1	-0.008713589517466844
CAPNS2	-0.1606038574949407
CAPRIN1	0.061726631039511815
CAPRIN2	0.20459631239733062
CAPS2	0.26135104353412353
CAPSL	-0.04867869903281829
CAPS	-0.08564831875584136
CAPZA1	0.1646096227142865
CAPZA2	0.23098688046605573
CAPZA3	-0.0017026804629254252
CAPZB	-0.02164519131617661
CARD10	-0.11812074487124784
CARD11	-0.29579338455569854
CARD14	-0.03406867864883302
CARD16	0.22848358340858882
CARD17	0.03671673759710599
CARD18	-0.017021100548024175
CARD6	0.208003510132626
CARD8	0.12309557346761027
CARD9	-0.17646470195022101
CARHSP1	-0.08727260775290867
CARKD	-0.06292934263819548
CARM1	0.1805526254696525
CARNS1	-0.4791276081320058
CARS2	-0.06447860610638843
CARS	-0.017224622080270893
CARTPT	0.001980863003125145
CASC1	0.19554303258346514
CASC2	0.04016644794049704
CASC3	0.10980349814329074
CASC4	0.20164075328203937
CASC5	0.14225766508112694
CASD1	0.09479574256537251
CASKIN1	-0.06813701353639362
CASKIN2	-0.3031112776287503
CASK	-0.004112086547905516
CASP10	0.03553037748090211
CASP12	-0.023313816639408104
CASP14	0.0
CASP1	0.3797053447819905
CASP2	0.185594008403799
CASP3	0.15431239220954493
CASP4	0.19187294006707786
CASP5	0.10443572087076078
CASP6	0.19194518969844487
CASP7	0.06536699478863853
CASP8AP2	0.08584387409532827
CASP8	0.14562649855131596
CASP9	0.029345969460971334
CASQ1	-0.11348575362564994
CASQ2	0.002287998020648232
CASR	-0.0807263042143107
CASS4	0.24123132980717382
CAST	0.3608114418580093
CASZ1	-0.09520925807527494
CATSPER1	0.0017805450250964906
CATSPER2P1	-0.1648444501840226
CATSPER2	0.00996130075051784
CATSPER3	0.08489261401737229
CATSPER4	0.008425024725868226
CATSPERB	-0.16187720048241236
CATSPERG	0.027738460073718715
CAT	0.1763906027311437
CAV1	-0.11367713685642485
CAV2	-0.07605142067929195
CAV3	0.011787350416187819
CBARA1	0.09264326658683579
CBFA2T2	-0.0030545551724731634
CBFA2T3	0.17747470208472702
CBFB	0.14150232063125703
CBLB	0.08730434902663585
CBLC	-0.005257857722281804
CBLL1	0.2565745989180877
CBLN1	-0.02088361115015465
CBLN2	-0.002399249848409037
CBLN3	0.11153377822868965
CBLN4	-0.0008772947685828117
CBL	0.11092707929579115
CBR1	0.06780853626401827
CBR3	0.17904726241392457
CBR4	0.26659156870737677
CBS	-0.018327439070696856
CBWD1	-0.009451454812263577
CBWD2	-0.09670320672900196
CBWD3	-0.09687921460372816
CBWD5	-0.7887974878686455
CBWD6	0.10887784641870274
CBX1	0.0322389929644618
CBX2	-0.10667243238538379
CBX3	0.10771044883764108
CBX4	-0.05155048015773875
CBX5	0.030502737889958748
CBX6	-0.23240032080121453
CBX7	-0.09022849121715397
CBX8	0.11599916563256528
CBY1	0.050728561466484516
CC2D1A	0.0914914507004794
CC2D1B	0.019520313310491106
CC2D2A	-0.037777700020154244
CC2D2B	0.07182842820000075
CCAR1	0.0899834534644915
CCBE1	-0.005346711742556605
CCBL1	-0.07050011181470424
CCBL2	0.03673435087576468
CCBP2	0.08733969908608094
CCDC101	-0.07073938895103551
CCDC102A	0.1640160895151269
CCDC102B	0.25699785743384135
CCDC103	0.03522227799744309
CCDC104	-0.00018222509557219293
CCDC105	0.0
CCDC106	-0.17005852721523362
CCDC107	-0.14868534681698578
CCDC108	0.06019959430946163
CCDC109A	0.14789813819247
CCDC109B	0.0967830678527975
CCDC110	0.009853991850287156
CCDC111	0.08272601156239051
CCDC112	0.20391625269892397
CCDC113	0.18739360560520857
CCDC114	0.0692665088168004
CCDC115	0.035798398628784554
CCDC116	-0.04269471039339317
CCDC117	0.15844787016188286
CCDC11	0.0022106865033263002
CCDC120	-0.08861142870791495
CCDC121	0.17120713677244115
CCDC122	0.1558651000924003
CCDC123	0.05216274787724634
CCDC124	-0.01868264919369138
CCDC125	0.21592867010918138
CCDC126	0.2502130122599902
CCDC127	0.04837852701872698
CCDC129	0.0014803784206607043
CCDC12	-0.11509274362567452
CCDC130	-0.025201409274441106
CCDC132	0.3246980114816572
CCDC134	-0.16804630803251203
CCDC135	0.18394903944941046
CCDC136	0.02395211845850593
CCDC137	0.024567110712393262
CCDC138	0.0017595074150960203
CCDC13	0.004732295828608895
CCDC140	0.002572250589705778
CCDC141	0.003732603363083589
CCDC142	0.006702154174617537
CCDC144A	0.10531064269100897
CCDC144B	0.164226483515378
CCDC144C	0.014925214545591503
CCDC144NL	-0.20980516352890943
CCDC146	0.05019870248197252
CCDC147	0.02954796741684702
CCDC148	0.10288727125554374
CCDC149	-0.2825353658200232
CCDC14	0.058305738542606934
CCDC150	-0.05792081083057943
CCDC151	0.009990477410172218
CCDC152	0.29773712291378684
CCDC153	-0.10028720657707739
CCDC154	-0.1284914477157171
CCDC155	0.006591481880441285
CCDC157	0.04077643832277366
CCDC158	-0.00590276713914736
CCDC159	0.014146781677964609
CCDC15	0.020649552842068222
CCDC160	-0.002154041975237233
CCDC163P	-0.12654377553027438
CCDC17	-0.1538767768178289
CCDC18	0.09377386327966061
CCDC19	0.23807771860155877
CCDC21	0.04313680283966994
CCDC22	-0.026520638750403197
CCDC23	-0.08792792486573311
CCDC24	0.13779056738673504
CCDC25	0.11859460442752859
CCDC27	0.01602880731889695
CCDC28A	0.07377656789303809
CCDC28B	-0.10491408294026497
CCDC30	0.011472742749796061
CCDC33	-0.0031040700685203916
CCDC34	-0.14231574079253934
CCDC36	0.24224871779721485
CCDC37	0.022909646825480343
CCDC38	0.017851342313815292
CCDC39	0.30902430563363786
CCDC3	-0.1818295082211238
CCDC40	0.14024363998649578
CCDC41	0.08826871996362408
CCDC42B	0.0430834624174733
CCDC42	-0.13244821665509354
CCDC43	0.10153448164582403
CCDC45	0.04492621586461761
CCDC46	0.10090490304446716
CCDC47	0.1270947012949841
CCDC48	-0.9980335618374208
CCDC50	-0.49961740267414934
CCDC51	0.06772336764221898
CCDC52	0.07366852211011994
CCDC53	0.0437248797054344
CCDC54	-0.004021376479969056
CCDC55	0.04455257137863681
CCDC56	-0.011790333426739515
CCDC57	0.0598582110511941
CCDC58	-0.017185157587772903
CCDC59	-0.026331202530363022
CCDC60	-0.04000856429039666
CCDC61	-0.08384224762911685
CCDC62	0.13060538000836194
CCDC63	-0.008573760546534461
CCDC64B	-0.04647393363571106
CCDC64	-0.24838204064223277
CCDC65	0.21183353955604192
CCDC66	0.09606576692672603
CCDC67	0.03547769537938939
CCDC68	0.12721722315958128
CCDC69	0.20905323859270863
CCDC6	0.1617808459695939
CCDC70	0.012753976935796319
CCDC71	0.07024792656839443
CCDC72	-0.19529482647117222
CCDC73	0.17372086590744631
CCDC74A	0.47761957860937604
CCDC74B	0.12521270622868472
CCDC75	0.1295209904522354
CCDC76	0.1043541281435442
CCDC77	-0.041980203093633164
CCDC78	0.03723886782939531
CCDC79	0.029224776717344622
CCDC7	0.07326637603156406
CCDC80	0.30270097820438213
CCDC81	-0.03638340347245924
CCDC82	0.2597114811059612
CCDC83	0.05502492132847548
CCDC84	-0.016479197027157007
CCDC85A	-0.11115031753468099
CCDC85B	-0.04948909504499635
CCDC85C	-0.34029433985300284
CCDC86	0.049314077828083704
CCDC87	0.03135783268224227
CCDC88A	0.22118645253333227
CCDC88B	0.09011115778129125
CCDC88C	-0.12462954805901977
CCDC89	0.05287014430042718
CCDC8	0.08634932232625657
CCDC90A	-0.05601327057826379
CCDC90B	0.06735627876729185
CCDC91	0.062443593821791696
CCDC92	0.0047836631713127215
CCDC93	0.0008307794245296617
CCDC94	-0.0265347257436982
CCDC96	-0.06489467900689139
CCDC97	0.11112443067640039
CCDC99	0.07943202627089313
CCDC9	-0.16327508959032877
CCHCR1	-0.05841485496653171
CCIN	-0.16209733608143279
CCKAR	0.015308020902522477
CCKBR	-0.008383859152454548
CCK	-0.0005915589846784035
CCL11	0.005298455903708138
CCL13	0.08534870137501568
CCL14-CCL15	-0.001779292668627711
CCL14	0.17265727861887306
CCL15	0.057829826887039575
CCL16	0.014430920390534025
CCL17	0.019057696660826098
CCL18	-0.0932835106427611
CCL19	0.050004634193322635
CCL1	0.8052314000447068
CCL20	-0.13541878192884751
CCL21	-0.09109420911355227
CCL22	0.019889580008716545
CCL23	-0.13134565763673214
CCL24	0.039368346911983244
CCL25	-0.12940272822335044
CCL26	-0.024754701448687928
CCL27	0.03385257627502745
CCL28	-0.23814717129830673
CCL2	0.27540619223955765
CCL3L1	-0.5569701214235862
CCL3L3	-0.2757135341911888
CCL3	-0.406051847825708
CCL4L2	0.17012613887628794
CCL4	-0.23235769340979262
CCL5	0.14950132525685253
CCL7	-0.01835849955665454
CCL8	0.04291329031070879
CCM2	0.017779620747188765
CCNA1	-0.7360522142544332
CCNA2	0.10567571469166641
CCNB1IP1	0.22284047321776887
CCNB1	0.11092712943555068
CCNB2	0.06750912228100707
CCNB3	-0.009626396295823587
CCNC	0.12741507168195432
CCND1	0.35353963100562186
CCND2	-0.294132136723896
CCND3	0.12098274998998108
CCNDBP1	0.10662854508963625
CCNE1	-0.06855988288096744
CCNE2	0.027903350851458293
CCNF	0.013702560258892577
CCNG1	0.10934814087498983
CCNG2	0.18607880612330485
CCNH	0.16704998379540506
CCNI2	-0.07077206359382046
CCNI	0.1387095302791069
CCNJL	-0.3496277299617413
CCNJ	0.058905747149867044
CCNK	0.0093918400766437
CCNL1	-0.17491284275411584
CCNL2	0.04839423293898334
CCNO	-0.00994975694978839
CCNT1	0.0005699461636315586
CCNT2	0.0003997962008593837
CCNYL1	0.1551443490264863
CCNY	0.15995792522519706
CCPG1	0.25354287528504726
CCR10	0.03662366776230786
CCR1	0.3009400591629002
CCR2	0.9036136518621377
CCR3	0.16350063411017496
CCR4	0.3414259000757847
CCR5	0.40872625879011903
CCR6	-0.1411278714435265
CCR7	-0.1615848119876032
CCR8	0.038263272221184405
CCR9	-0.1721559895437303
CCRL1	0.18507795128234722
CCRL2	0.10927067626822617
CCRN4L	-0.20216295157908903
CCS	0.022659421840444043
CCT2	0.0002541944450801328
CCT3	-0.037953049011443384
CCT4	0.028166610113363383
CCT5	0.028959220094668846
CCT6A	0.10747845333798821
CCT6B	0.2275721578948662
CCT6P1	0.13307576419898506
CCT7	0.028762628377349827
CCT8L2	0.029333549743781915
CCT8	0.10415747035290114
CD101	-0.20861588239571494
CD109	-0.2797373607791975
CD14	0.089566459814846
CD151	-0.00486569917037571
CD160	-0.03981004449174619
CD163L1	0.07624663740463684
CD163	0.5366291282591512
CD164L2	-0.006019060232902467
CD164	0.03774792144611495
CD177	1.8060213566543
CD180	0.2816962925489941
CD19	-0.43890071039449163
CD1A	0.048471648795175515
CD1B	-0.14489203592625893
CD1C	-0.0037017255558185413
CD1D	0.29727585230085196
CD1E	0.2717994660359405
CD200R1L	0.1935123263281424
CD200R1	0.1531649100847538
CD200	-0.34066808569638873
CD207	0.25857413436387283
CD209	-0.2007326235287394
CD226	0.32784721158223096
CD22	-0.6717358416534726
CD244	0.12222094255993714
CD247	-0.2787764894388939
CD248	0.10462896292151326
CD24	-0.28715886858621603
CD274	0.31571129017905225
CD276	-0.33020101710009925
CD27	-0.11318371102519688
CD28	0.25986468108963584
CD2AP	0.13113505535373413
CD2BP2	-0.017332234288558995
CD2	-0.46530855635724966
CD300A	0.18184289513227703
CD300C	0.018773677401520014
CD300E	-0.04973783392787881
CD300LB	-0.054302955385620036
CD300LD	-0.060860684283151494
CD300LF	0.3162207668800355
CD300LG	0.02263813774123087
CD302	0.2911717014302946
CD320	-0.3856102183365852
CD33	-0.022043990594633956
CD34	0.15169255009977411
CD36	0.3666609871463638
CD37	-0.01157826738650679
CD38	-0.034967705940768305
CD3D	-0.4794922271773476
CD3EAP	-0.041718078878674014
CD3E	-0.015580469980175865
CD3G	0.007515555919949779
CD40LG	0.1805090030413597
CD40	-0.3276383691125376
CD44	0.19430647994091033
CD46	0.2059492635963604
CD47	0.1740590782552239
CD48	0.02316412811222811
CD4	-0.0005654462054584512
CD52	0.3466016891612207
CD53	-0.06751747777296668
CD55	0.12258710764030903
CD58	-0.036588743170338535
CD59	0.08533394857341565
CD5L	0.38229338340726476
CD5	-0.0612790129778067
CD63	-0.1362207692660435
CD68	-0.1140627412391983
CD69	-0.28638527836478345
CD6	-0.18699552203813435
CD70	0.7355676945866932
CD72	-0.5605906172512761
CD74	-0.13484001702500184
CD79A	-0.39672914953952754
CD79B	-0.36966579967752033
CD7	0.2884756978720322
CD80	0.49783559317243997
CD81	-0.04878720659394447
CD82	-0.0626269923482152
CD83	-0.3481503931579296
CD84	0.4044471837949078
CD86	0.2879927942760841
CD8A	-0.13885845009870115
CD8B	-0.213800022325311
CD93	0.10370883685497966
CD96	0.25365203903116945
CD97	0.0549628021825073
CD99L2	0.0013618269785468696
CD99	0.01800488392039045
CD9	0.0505603064173111
CDADC1	-0.058205560021638854
CDAN1	-0.0031586851074538224
CDA	-0.051930740681921536
CDC123	-0.0007458460776240861
CDC14A	0.030731007150804693
CDC14B	0.20098025558762622
CDC14C	0.030646621590759593
CDC16	0.062228214191796034
CDC20B	-0.005201971672249186
CDC20	0.22990053164951965
CDC23	0.050840847891310624
CDC25A	-0.10855756887948859
CDC25B	-0.002657826021794964
CDC25C	-0.02594880639683263
CDC26	-0.12646004814103362
CDC27	0.0810740531302841
CDC34	-0.11730035743574625
CDC37L1	0.06385727197005632
CDC37	0.031179089325156433
CDC40	0.11050092665196161
CDC42BPA	0.7075682068231395
CDC42BPB	-0.14056774069305364
CDC42BPG	-0.0999426818042857
CDC42EP1	0.7520204976405302
CDC42EP2	0.21675271661843035
CDC42EP3	0.30119338572196974
CDC42EP4	-0.21689471115120756
CDC42EP5	-0.07715100742527278
CDC42SE1	0.10574039471309347
CDC42SE2	0.20023306924254022
CDC42	0.08919132314558506
CDC45	-0.18035831421412166
CDC5L	0.12386947534702704
CDC6	-0.08737695421888299
CDC73	0.17036325610525374
CDC7	0.1091016578210421
CDCA2	0.11712523174642282
CDCA3	-0.08327926158397653
CDCA4	0.09624804092214134
CDCA5	-0.03360780161902971
CDCA7L	-0.11499268096254933
CDCA7	-0.24954939269707258
CDCA8	0.045593663058891024
CDCP1	-0.07946584069539836
CDCP2	0.08199131837277912
CDH10	0.2220108913866599
CDH11	0.6987191296784859
CDH12	-0.09811514384165645
CDH13	-0.020069281979030195
CDH15	0.029009065539536225
CDH16	0.0037952059942643807
CDH17	0.0071322910630886695
CDH18	-0.0915165861800828
CDH19	-0.006298310489584663
CDH1	0.5358207710507378
CDH20	-0.013456085392752526
CDH22	-0.02851808079903229
CDH23	-0.10143512930139299
CDH24	-0.39436415546153003
CDH26	-0.1200648261539776
CDH2	-0.3363921090733706
CDH3	0.007333945713520966
CDH4	-1.0837216056626802
CDH5	0.013904384697886024
CDH6	-1.4045901244510315
CDH7	-0.07678481412381005
CDH8	-0.02061305102394683
CDH9	-1.5804960316809933
CDHR1	0.1296584730304654
CDHR2	0.17213483472801297
CDHR3	-0.015598914842690121
CDHR4	0.04546446952602878
CDHR5	0.1803099358694933
CDIPT	-0.009711053069051944
CDK10	-0.011720952440638688
CDK11A	-0.17413722296092207
CDK11B	-0.004399992946778297
CDK12	0.057857806554126374
CDK13	0.0877615216291062
CDK14	0.015321742398459157
CDK15	-0.619102669831219
CDK16	-0.148160909055491
CDK17	0.047286459068998775
CDK18	0.15419454123318085
CDK19	0.1483705309514519
CDK1	0.03137500304732676
CDK20	-0.10521447938672795
CDK2AP1	0.1280925100152607
CDK2AP2	-0.11503091664190626
CDK2	-0.07233832129147522
CDK3	-0.061494650131994406
CDK4	-0.02421177923375624
CDK5R1	-0.16831269452947295
CDK5R2	-0.030429662626926132
CDK5RAP1	0.009810057677517279
CDK5RAP2	-0.021528986281435163
CDK5RAP3	-0.14284683203276377
CDK5	-0.14886782233169715
CDK6	0.047327010410145816
CDK7	0.04955344718753724
CDK8	0.03752918319833562
CDK9	0.02123920380323607
CDKAL1	0.08052943148449046
CDKL1	-0.23162070579684713
CDKL2	0.03185864612580975
CDKL3	-0.01797075809419577
CDKL4	0.15260820387689436
CDKL5	-0.126958428227937
CDKN1A	-0.35434728786876385
CDKN1B	0.10501959993951028
CDKN1C	-0.27702681756055514
CDKN2AIPNL	0.06757203177313888
CDKN2AIP	0.14284389091214292
CDKN2A	0.1903409672561401
CDKN2BAS	0.07506553187377085
CDKN2B	0.35986696707646015
CDKN2C	0.14482520725332093
CDKN2D	-0.022481731985598205
CDKN3	-0.11241179999692942
CDNF	0.2127909664794507
CDO1	-0.868977698277426
CDON	-0.0755538658011602
CDR1	-0.031012128661007044
CDR2L	0.2990170850239093
CDR2	-0.02614138083437368
CDRT15P	0.014331920758947894
CDRT15	-0.05297310460816629
CDRT1	-0.11075939444887421
CDRT4	0.2471229882402376
CDS1	-0.04577855965681367
CDS2	0.08866579164449703
CDSN	0.1273005987811439
CDT1	-0.0674227476322479
CDV3	0.18025467102739126
CDX1	-0.0027171090692575455
CDX2	-0.07591604625143082
CDX4	0.0
CDY1B	0.0015409381271788741
CDY1	0.0
CDY2B	-0.006978661182430663
CDYL2	-0.1747304142222067
CDYL	0.07092191731987368
CEACAM16	-0.08338763901012454
CEACAM18	-0.012155993308587265
CEACAM19	0.04083000674062019
CEACAM1	0.6820881097475325
CEACAM20	0.0005560416994860864
CEACAM21	0.023754454836005474
CEACAM22P	0.016802621646428092
CEACAM3	0.43320902837314207
CEACAM4	-0.07089226216774312
CEACAM5	0.0005417297177899593
CEACAM6	0.08184274287477594
CEACAM7	0.002842950316521706
CEACAM8	1.2079060959831338
CEBPA	-0.12324152320639496
CEBPB	-0.057024732054901106
CEBPD	-0.004275044948883519
CEBPE	-1.2514776199465467
CEBPG	0.0031889202740259413
CEBPZ	0.062068128911776675
CECR1	0.021287664049398764
